"Date","Price","Open","High","Low","Change %"
"Mar 01, 2015","0.446","0.465","0.465","0.446","-1.33%"
"Feb 27, 2015","0.452","0.452","0.452","0.452","5.85%"
"Feb 26, 2015","0.427","0.427","0.427","0.427","-7.38%"
"Feb 25, 2015","0.461","0.461","0.461","0.461","-10.31%"
"Feb 24, 2015","0.514","0.514","0.514","0.514","0.78%"
"Feb 23, 2015","0.510","0.510","0.510","0.510","-6.59%"
"Feb 22, 2015","0.546","0.546","0.546","0.546","2.25%"
"Feb 21, 2015","0.534","0.534","0.534","0.534","3.89%"
"Feb 20, 2015","0.514","0.514","0.514","0.514","-3.20%"
"Feb 19, 2015","0.531","0.531","0.531","0.531","20.68%"
"Feb 18, 2015","0.440","0.440","0.440","0.440","3.53%"
"Feb 17, 2015","0.425","0.425","0.425","0.425","4.68%"
"Feb 16, 2015","0.406","0.406","0.406","0.406","-0.98%"
"Feb 13, 2015","0.410","0.410","0.410","0.410","3.80%"
"Feb 12, 2015","0.395","0.395","0.395","0.395","-8.78%"
"Feb 11, 2015","0.433","0.433","0.433","0.433","-2.70%"
"Feb 10, 2015","0.445","0.445","0.445","0.445","8.01%"
"Feb 09, 2015","0.412","0.412","0.412","0.412","-3.06%"
"Feb 08, 2015","0.425","0.425","0.425","0.425","0.00%"
"Feb 06, 2015","0.425","0.425","0.425","0.425","5.99%"
"Feb 05, 2015","0.401","0.401","0.401","0.401","1.52%"
"Feb 04, 2015","0.395","0.395","0.395","0.395","4.77%"
"Feb 03, 2015","0.377","0.377","0.377","0.377","4.14%"
"Feb 02, 2015","0.362","0.362","0.362","0.362","4.62%"
"Feb 01, 2015","0.346","0.351","0.351","0.346","0.29%"
"Jan 30, 2015","0.345","0.345","0.345","0.345","-15.44%"
"Jan 29, 2015","0.408","0.408","0.408","0.408","3.29%"
"Jan 28, 2015","0.395","0.395","0.395","0.395","-4.13%"
"Jan 27, 2015","0.412","0.412","0.412","0.412","0.98%"
"Jan 26, 2015","0.408","0.408","0.408","0.408","12.71%"
"Jan 25, 2015","0.362","0.362","0.362","0.362","-3.98%"
"Jan 23, 2015","0.377","0.377","0.377","0.377","-18.04%"
"Jan 22, 2015","0.460","0.460","0.460","0.460","-13.21%"
"Jan 21, 2015","0.530","0.530","0.530","0.530","13.01%"
"Jan 20, 2015","0.469","0.469","0.469","0.469","3.08%"
"Jan 19, 2015","0.455","0.455","0.455","0.455","-0.44%"
"Jan 17, 2015","0.457","0.457","0.457","0.457","0.66%"
"Jan 16, 2015","0.454","0.454","0.454","0.454","-2.37%"
"Jan 15, 2015","0.465","0.465","0.465","0.465","0.22%"
"Jan 14, 2015","0.464","0.464","0.464","0.464","-11.95%"
"Jan 13, 2015","0.527","0.527","0.527","0.527","-3.83%"
"Jan 12, 2015","0.548","0.548","0.548","0.548","-5.03%"
"Jan 09, 2015","0.577","0.577","0.577","0.577","-3.51%"
"Jan 08, 2015","0.598","0.598","0.598","0.598","6.22%"
"Jan 07, 2015","0.563","0.563","0.563","0.563","4.65%"
"Jan 06, 2015","0.538","0.606","0.614","0.523","-12.09%"
"Jan 05, 2015","0.612","0.612","0.612","0.612","2.17%"
"Jan 03, 2015","0.599","0.599","0.599","0.599","-1.16%"
"Jan 02, 2015","0.606","0.606","0.606","0.606","-6.91%"
"Dec 31, 2014","0.651","0.651","0.672","0.648","0.31%"
"Dec 30, 2014","0.649","0.649","0.649","0.649","-1.82%"
"Dec 29, 2014","0.661","0.661","0.661","0.661","-5.57%"
"Dec 28, 2014","0.700","0.700","0.700","0.700","0.00%"
"Dec 26, 2014","0.700","0.700","0.700","0.700","0.00%"
"Dec 24, 2014","0.700","0.716","0.719","0.684","-0.57%"
"Dec 23, 2014","0.704","0.704","0.704","0.704","-2.09%"
"Dec 22, 2014","0.719","0.719","0.719","0.719","0.98%"
"Dec 20, 2014","0.712","0.712","0.712","0.712","-0.28%"
"Dec 19, 2014","0.714","0.714","0.714","0.714","-3.12%"
"Dec 18, 2014","0.737","0.737","0.737","0.737","2.79%"
"Dec 17, 2014","0.717","0.717","0.717","0.717","-1.38%"
"Dec 16, 2014","0.727","0.727","0.727","0.727","-0.41%"
"Dec 15, 2014","0.730","0.730","0.730","0.730","0.00%"
"Dec 14, 2014","0.730","0.730","0.730","0.730","0.00%"
"Dec 13, 2014","0.730","0.730","0.730","0.730","0.00%"
"Dec 12, 2014","0.730","0.730","0.730","0.730","-4.82%"
"Dec 11, 2014","0.767","0.767","0.767","0.767","-2.04%"
"Dec 10, 2014","0.783","0.783","0.783","0.783","0.26%"
"Dec 09, 2014","0.781","0.781","0.781","0.781","-2.74%"
"Dec 08, 2014","0.803","0.803","0.803","0.803","-4.63%"
"Dec 06, 2014","0.842","0.842","0.842","0.842","-1.17%"
"Dec 05, 2014","0.852","0.852","0.852","0.852","0.24%"
"Dec 04, 2014","0.850","0.850","0.850","0.850","1.92%"
"Dec 03, 2014","0.834","0.834","0.834","0.834","1.21%"
"Dec 02, 2014","0.824","0.824","0.824","0.824","1.23%"
"Dec 01, 2014","0.814","0.814","0.814","0.814","5.85%"
"Nov 30, 2014","0.769","0.769","0.769","0.769","-0.90%"
"Nov 28, 2014","0.776","0.776","0.776","0.776","-0.77%"
"Nov 27, 2014","0.782","0.782","0.782","0.782","-5.21%"
"Nov 26, 2014","0.825","0.825","0.825","0.825","-1.67%"
"Nov 25, 2014","0.839","0.839","0.839","0.839","-5.09%"
"Nov 24, 2014","0.884","0.884","0.884","0.884","0.45%"
"Nov 22, 2014","0.880","0.880","0.880","0.880","-0.34%"
"Nov 21, 2014","0.883","0.883","0.883","0.883","-3.50%"
"Nov 20, 2014","0.915","0.915","0.915","0.915","-4.49%"
"Nov 19, 2014","0.958","0.958","0.958","0.958","5.39%"
"Nov 18, 2014","0.909","0.909","0.909","0.909","0.22%"
"Nov 17, 2014","0.907","0.907","0.907","0.907","3.19%"
"Nov 16, 2014","0.879","0.879","0.879","0.879","0.00%"
"Nov 15, 2014","0.879","0.879","0.879","0.879","-1.46%"
"Nov 14, 2014","0.892","0.892","0.892","0.892","-1.44%"
"Nov 13, 2014","0.905","0.905","0.905","0.905","-1.09%"
"Nov 12, 2014","0.915","0.915","0.915","0.915","-1.08%"
"Nov 11, 2014","0.925","0.925","0.925","0.925","-0.86%"
"Nov 10, 2014","0.933","0.933","0.933","0.933","0.65%"
"Nov 08, 2014","0.927","0.927","0.927","0.927","0.00%"
"Nov 07, 2014","0.927","0.927","0.927","0.927","-1.17%"
"Nov 06, 2014","0.938","0.938","0.938","0.938","-0.74%"
"Nov 05, 2014","0.945","0.945","0.945","0.945","1.61%"
"Nov 04, 2014","0.930","0.930","0.930","0.930","-4.52%"
"Nov 03, 2014","0.974","0.974","0.974","0.974","2.53%"
"Nov 01, 2014","0.950","0.950","0.950","0.950","-1.04%"
"Oct 31, 2014","0.960","0.960","0.960","0.960","-2.74%"
"Oct 30, 2014","0.987","0.987","0.987","0.987","-5.10%"
"Oct 29, 2014","1.040","1.040","1.040","1.040","1.86%"
"Oct 28, 2014","1.021","1.021","1.021","1.021","0.59%"
"Oct 27, 2014","1.015","1.015","1.015","1.015","-2.12%"
"Oct 25, 2014","1.037","1.037","1.037","1.037","-0.29%"
"Oct 24, 2014","1.040","1.040","1.040","1.040","-0.76%"
"Oct 23, 2014","1.048","1.048","1.048","1.048","2.54%"
"Oct 22, 2014","1.022","1.022","1.022","1.022","-1.26%"
"Oct 21, 2014","1.035","1.035","1.035","1.035","-0.38%"
"Oct 20, 2014","1.039","1.039","1.039","1.039","-0.19%"
"Oct 17, 2014","1.041","1.041","1.041","1.041","3.17%"
"Oct 16, 2014","1.009","1.009","1.009","1.009","10.64%"
"Oct 15, 2014","0.912","0.912","0.912","0.912","-6.84%"
"Oct 14, 2014","0.979","0.979","0.979","0.979","-4.95%"
"Oct 13, 2014","1.030","1.030","1.030","1.030","2.08%"
"Oct 11, 2014","1.009","1.009","1.009","1.009","-1.18%"
"Oct 10, 2014","1.021","1.021","1.021","1.021","-0.29%"
"Oct 09, 2014","1.024","1.024","1.024","1.024","-1.16%"
"Oct 08, 2014","1.036","1.036","1.036","1.036","-1.15%"
"Oct 07, 2014","1.048","1.048","1.048","1.048","0.38%"
"Oct 06, 2014","1.044","1.044","1.044","1.044","1.26%"
"Oct 04, 2014","1.031","1.031","1.031","1.031","-0.67%"
"Oct 03, 2014","1.038","1.038","1.038","1.038","1.27%"
"Oct 02, 2014","1.025","1.025","1.025","1.025","0.99%"
"Oct 01, 2014","1.015","1.015","1.015","1.015","-3.88%"
"Sep 30, 2014","1.056","1.056","1.056","1.056","-2.22%"
"Sep 29, 2014","1.080","1.080","1.080","1.080","-0.18%"
"Sep 27, 2014","1.082","1.082","1.082","1.082","-0.09%"
"Sep 26, 2014","1.083","1.083","1.083","1.083","-0.28%"
"Sep 25, 2014","1.086","1.086","1.086","1.086","-2.25%"
"Sep 24, 2014","1.111","1.111","1.111","1.111","-1.07%"
"Sep 23, 2014","1.123","1.123","1.123","1.123","0.18%"
"Sep 22, 2014","1.121","1.121","1.121","1.121","-2.44%"
"Sep 19, 2014","1.149","1.149","1.149","1.149","-4.96%"
